Datum;Mittelwert;Maximum;Minimum;Prüfstatus
24.08.13;55;64;49;Geprueft
25.08.13;79;115;55;Geprueft
26.08.13;100;112;87;Geprueft
27.08.13;91;95;85;Geprueft
28.08.13;126;142;93;Geprueft
29.08.13;118;132;105;Geprueft
30.08.13;93;105;72;Geprueft
31.08.13;73;84;65;Geprueft
01.09.13;71;91;61;Geprueft
02.09.13;93;101;84;Geprueft
03.09.13;75;84;68;Geprueft
04.09.13;72;77;69;Geprueft
05.09.13;73;77;69;Geprueft
06.09.13;80;86;76;Geprueft
07.09.13;80;88;73;Geprueft
08.09.13;70;74;64;Geprueft
09.09.13;68;71;66;Geprueft
10.09.13;66;78;58;Geprueft
11.09.13;84;92;78;Geprueft
12.09.13;84;124;77;Geprueft
13.09.13;149;164;124;Geprueft
14.09.13;142;162;127;Geprueft
15.09.13;111;127;104;Geprueft
16.09.13;102;105;96;Geprueft
17.09.13;119;133;100;Geprueft
18.09.13;131;140;119;Geprueft
19.09.13;185;218;140;Geprueft
20.09.13;186;205;171;Geprueft
21.09.13;150;171;135;Geprueft
22.09.13;123;135;109;Geprueft
23.09.13;104;109;101;Geprueft
24.09.13;103;107;102;Geprueft
25.09.13;101;107;96;Geprueft
26.09.13;99;109;91;Geprueft
27.09.13;107;124;97;Geprueft
28.09.13;105;117;95;Geprueft
29.09.13;90;97;84;Geprueft
30.09.13;84;88;81;Geprueft
01.10.13;85;88;81;Geprueft
02.10.13;88;91;84;Geprueft
03.10.13;87;90;82;Geprueft
04.10.13;79;86;66;Geprueft
05.10.13;72;78;60;Geprueft
06.10.13;67;71;61;Geprueft
07.10.13;66;71;63;Geprueft
08.10.13;83;88;70;Geprueft
09.10.13;82;88;77;Geprueft
10.10.13;76;87;67;Geprueft
11.10.13;108;122;84;Geprueft
12.10.13;117;127;108;Geprueft
13.10.13;106;110;102;Geprueft
14.10.13;102;103;100;Geprueft
15.10.13;108;117;102;Geprueft
16.10.13;147;172;117;Geprueft
17.10.13;134;151;119;Geprueft
18.10.13;109;119;96;Geprueft
19.10.13;106;108;99;Geprueft
20.10.13;92;99;89;Geprueft
21.10.13;87;91;79;Geprueft
22.10.13;87;107;55;Geprueft
23.10.13;92;101;84;Geprueft
24.10.13;90;93;87;Geprueft
25.10.13;79;88;74;Geprueft
26.10.13;72;75;68;Geprueft
27.10.13;68;71;63;Geprueft
28.10.13;67;71;60;Geprueft
29.10.13;67;72;62;Geprueft
30.10.13;69;75;63;Geprueft
31.10.13;73;84;59;Geprueft
01.11.13;68;73;64;Geprueft
02.11.13;61;67;58;Geprueft
03.11.13;64;77;54;Geprueft
04.11.13;72;75;69;Geprueft
05.11.13;75;79;69;Geprueft
06.11.13;76;81;72;Geprueft
07.11.13;94;100;81;Geprueft
08.11.13;86;96;81;Geprueft
09.11.13;93;100;84;Geprueft
10.11.13;95;100;87;Geprueft
11.11.13;90;95;86;Geprueft
12.11.13;83;88;74;Geprueft
13.11.13;78;80;75;Geprueft
14.11.13;75;79;70;Geprueft
15.11.13;80;81;77;Geprueft
16.11.13;79;81;76;Geprueft
17.11.13;74;77;69;Geprueft
18.11.13;70;72;67;Geprueft
19.11.13;73;78;69;Geprueft
20.11.13;78;83;70;Geprueft
21.11.13;75;77;69;Geprueft
22.11.13;72;77;64;Geprueft
23.11.13;72;76;65;Geprueft
24.11.13;84;91;76;Geprueft
25.11.13;90;92;87;Geprueft
26.11.13;87;91;84;Geprueft
27.11.13;86;89;85;Geprueft
28.11.13;80;90;74;Geprueft
29.11.13;74;78;68;Geprueft
30.11.13;69;73;64;Geprueft
01.12.13;61;66;59;Geprueft
02.12.13;57;61;54;Geprueft
03.12.13;62;71;55;Geprueft
04.12.13;74;78;67;Geprueft
05.12.13;76;80;70;Geprueft
06.12.13;71;77;66;Geprueft
07.12.13;69;72;65;Geprueft
08.12.13;71;76;63;Geprueft
09.12.13;59;65;52;Geprueft
10.12.13;59;64;53;Geprueft
11.12.13;63;65;60;Geprueft
12.12.13;69;73;64;Geprueft
13.12.13;73;77;65;Geprueft
14.12.13;73;78;65;Geprueft
15.12.13;59;67;53;Geprueft
16.12.13;55;61;52;Geprueft
17.12.13;54;59;49;Geprueft
18.12.13;56;59;51;Geprueft
19.12.13;50;55;48;Geprueft
20.12.13;47;50;41;Geprueft
21.12.13;48;54;46;Geprueft
22.12.13;54;57;49;Geprueft
23.12.13;55;58;51;Geprueft
24.12.13;49;53;46;Geprueft
25.12.13;49;53;46;Geprueft
26.12.13;47;49;45;Geprueft
27.12.13;48;50;45;Geprueft
28.12.13;47;51;44;Geprueft
29.12.13;45;46;44;Geprueft
30.12.13;47;50;45;Geprueft
31.12.13;49;52;48;Geprueft
01.01.14;47;49;44;Geprueft
02.01.14;44;45;43;Geprueft
03.01.14;45;47;44;Geprueft
04.01.14;48;49;46;Geprueft
05.01.14;46;49;45;Geprueft
06.01.14;46;49;44;Geprueft
07.01.14;51;54;48;Geprueft
08.01.14;54;57;51;Geprueft
09.01.14;63;71;55;Geprueft
10.01.14;69;81;50;Geprueft
11.01.14;66;73;60;Geprueft
12.01.14;55;62;50;Geprueft
13.01.14;50;53;48;Geprueft
14.01.14;55;59;50;Geprueft
15.01.14;60;64;57;Geprueft
16.01.14;58;62;52;Geprueft
17.01.14;57;59;56;Geprueft
18.01.14;61;65;57;Geprueft
19.01.14;56;63;50;Geprueft
20.01.14;53;66;47;Geprueft
21.01.14;72;85;62;Geprueft
22.01.14;83;93;69;Geprueft
23.01.14;67;72;61;Geprueft
24.01.14;64;69;58;Geprueft
25.01.14;59;65;51;Geprueft
26.01.14;50;55;48;Geprueft
27.01.14;50;56;47;Geprueft
28.01.14;51;54;49;Geprueft
29.01.14;51;53;49;Geprueft
30.01.14;53;56;48;Geprueft
31.01.14;51;54;47;Geprueft
01.02.14;49;51;45;Geprueft
02.02.14;49;52;47;Geprueft
03.02.14;48;51;44;Geprueft
04.02.14;49;52;47;Geprueft
05.02.14;51;54;48;Geprueft
06.02.14;54;59;49;Geprueft
07.02.14;58;61;50;Geprueft
08.02.14;55;57;52;Geprueft
09.02.14;55;57;52;Geprueft
10.02.14;54;59;48;Geprueft
11.02.14;58;64;56;Geprueft
12.02.14;57;61;50;Geprueft
13.02.14;52;56;47;Geprueft
14.02.14;56;60;52;Geprueft
15.02.14;66;92;50;Geprueft
16.02.14;70;73;67;Geprueft
17.02.14;73;82;67;Geprueft
18.02.14;75;79;67;Geprueft
19.02.14;77;84;74;Geprueft
20.02.14;78;84;75;Geprueft
21.02.14;75;78;69;Geprueft
22.02.14;78;80;73;Geprueft
23.02.14;73;75;72;Geprueft
24.02.14;72;75;70;Geprueft
25.02.14;72;77;69;Geprueft
26.02.14;75;78;71;Geprueft
27.02.14;71;73;68;Geprueft
28.02.14;69;72;64;Geprueft
01.03.14;67;73;63;Geprueft
02.03.14;67;71;64;Geprueft
03.03.14;67;71;62;Geprueft
04.03.14;68;76;64;Geprueft
05.03.14;74;80;67;Geprueft
06.03.14;77;83;72;Geprueft
07.03.14;72;75;68;Geprueft
08.03.14;72;76;67;Geprueft
09.03.14;69;72;65;Geprueft
10.03.14;54;72;43;Geprueft
11.03.14;44;46;42;Geprueft
12.03.14;43;46;41;Geprueft
13.03.14;43;45;41;Geprueft
14.03.14;44;46;43;Geprueft
15.03.14;44;45;43;Geprueft
16.03.14;48;51;44;Geprueft
17.03.14;46;48;45;Geprueft
18.03.14;44;48;41;Geprueft
19.03.14;44;50;40;Geprueft
20.03.14;49;51;46;Geprueft
21.03.14;51;55;48;Geprueft
22.03.14;48;53;45;Geprueft
23.03.14;51;56;45;Geprueft
24.03.14;57;63;55;Geprueft
25.03.14;59;65;55;Geprueft
26.03.14;63;70;58;Geprueft
27.03.14;62;70;57;Geprueft
28.03.14;57;59;52;Geprueft
29.03.14;57;60;53;Geprueft
30.03.14;60;65;54;Geprueft
31.03.14;62;71;58;Geprueft
01.04.14;64;70;56;Geprueft
02.04.14;59;67;56;Geprueft
03.04.14;55;60;46;Geprueft
04.04.14;51;56;49;Geprueft
05.04.14;49;51;47;Geprueft
06.04.14;55;65;50;Geprueft
07.04.14;56;64;53;Geprueft
08.04.14;56;59;51;Geprueft
09.04.14;54;58;51;Geprueft
10.04.14;54;61;50;Geprueft
11.04.14;56;61;46;Geprueft
12.04.14;49;53;48;Geprueft
13.04.14;54;67;47;Geprueft
14.04.14;57;63;54;Geprueft
15.04.14;59;66;54;Geprueft
16.04.14;63;68;58;Geprueft
17.04.14;63;72;54;Geprueft
18.04.14;61;63;59;Geprueft
19.04.14;65;68;59;Geprueft
20.04.14;65;67;62;Geprueft
21.04.14;65;81;61;Geprueft
22.04.14;81;89;74;Geprueft
23.04.14;81;88;74;Geprueft
24.04.14;82;93;71;Geprueft
25.04.14;70;75;66;Geprueft
26.04.14;70;75;63;Geprueft
27.04.14;61;64;58;Geprueft
28.04.14;64;70;59;Geprueft
29.04.14;69;83;48;Geprueft
30.04.14;78;85;71;Geprueft
01.05.14;85;90;78;Geprueft
02.05.14;82;87;71;Geprueft
03.05.14;117;149;71;Geprueft
04.05.14;127;141;110;Geprueft
05.05.14;102;110;94;Geprueft
06.05.14;94;100;86;Geprueft
07.05.14;92;98;79;Geprueft
08.05.14;98;100;95;Geprueft
09.05.14;91;102;75;Geprueft
10.05.14;84;96;79;Geprueft
11.05.14;79;84;75;Geprueft
12.05.14;81;86;75;Geprueft
13.05.14;86;93;80;Geprueft
14.05.14;92;108;82;Geprueft
15.05.14;103;109;101;Geprueft
16.05.14;109;113;105;Geprueft
17.05.14;103;106;101;Geprueft
18.05.14;98;103;93;Geprueft
19.05.14;93;97;91;Geprueft
20.05.14;97;101;94;Geprueft
21.05.14;96;100;93;Geprueft
22.05.14;91;94;87;Geprueft
23.05.14;81;90;71;Geprueft
24.05.14;77;82;71;Geprueft
25.05.14;70;75;62;Geprueft
26.05.14;69;80;62;Geprueft
27.05.14;78;87;72;Geprueft
28.05.14;86;91;80;Geprueft
29.05.14;80;87;72;Geprueft
30.05.14;86;98;76;Geprueft
31.05.14;94;99;84;Geprueft
01.06.14;79;85;71;Geprueft
02.06.14;72;77;64;Geprueft
03.06.14;77;85;70;Geprueft
04.06.14;76;81;71;Geprueft
05.06.14;67;76;59;Geprueft
06.06.14;59;67;49;Geprueft
07.06.14;60;68;52;Geprueft
08.06.14;56;61;52;Geprueft
09.06.14;54;60;49;Geprueft
10.06.14;54;59;50;Geprueft
11.06.14;59;72;49;Geprueft
12.06.14;64;70;59;Geprueft
13.06.14;67;73;63;Geprueft
14.06.14;70;77;64;Geprueft
15.06.14;62;67;53;Geprueft
16.06.14;58;65;53;Geprueft
17.06.14;57;65;52;Geprueft
18.06.14;60;66;55;Geprueft
19.06.14;60;66;53;Geprueft
20.06.14;53;57;48;Geprueft
21.06.14;52;55;49;Geprueft
22.06.14;51;56;46;Geprueft
23.06.14;52;60;48;Geprueft
24.06.14;64;71;58;Geprueft
25.06.14;63;68;59;Geprueft
26.06.14;68;73;62;Geprueft
27.06.14;65;70;59;Geprueft
28.06.14;63;69;53;Geprueft
29.06.14;60;70;50;Geprueft
30.06.14;87;101;65;Geprueft
01.07.14;94;100;88;Geprueft
02.07.14;84;90;80;Geprueft
03.07.14;88;92;83;Geprueft
04.07.14;92;96;87;Geprueft
05.07.14;80;91;67;Geprueft
06.07.14;62;70;58;Geprueft
07.07.14;59;69;53;Geprueft
08.07.14;71;87;61;Geprueft
09.07.14;119;145;86;Geprueft
10.07.14;117;139;103;Geprueft
11.07.14;117;140;94;Geprueft
12.07.14;140;142;137;Geprueft
13.07.14;130;137;122;Geprueft
14.07.14;116;122;108;Geprueft
15.07.14;110;114;104;Geprueft
16.07.14;102;112;95;Geprueft
17.07.14;93;100;80;Geprueft
18.07.14;82;86;77;Geprueft
19.07.14;75;81;66;Geprueft
20.07.14;69;74;64;Geprueft
21.07.14;80;111;65;Geprueft
22.07.14;117;126;111;Geprueft
23.07.14;116;124;108;Geprueft
24.07.14;111;115;104;Geprueft
25.07.14;101;105;93;Geprueft
26.07.14;86;93;78;Geprueft
27.07.14;124;143;84;Geprueft
28.07.14;131;138;124;Geprueft
29.07.14;129;139;123;Geprueft
30.07.14;131;166;119;Geprueft
31.07.14;224;282;166;Geprueft
01.08.14;237;255;221;Geprueft
02.08.14;219;229;209;Geprueft
03.08.14;219;235;195;Geprueft
04.08.14;220;238;195;Geprueft
05.08.14;223;241;205;Geprueft
06.08.14;200;232;155;Geprueft
07.08.14;149;162;136;Geprueft
08.08.14;131;137;124;Geprueft
09.08.14;120;124;117;Geprueft
10.08.14;121;127;107;Geprueft
11.08.14;117;135;111;Geprueft
12.08.14;145;153;135;Geprueft
13.08.14;145;149;141;Geprueft
14.08.14;155;162;148;Geprueft
15.08.14;140;151;127;Geprueft
16.08.14;126;130;120;Geprueft
17.08.14;117;121;111;Geprueft
18.08.14;110;114;107;Geprueft
19.08.14;110;114;105;Geprueft
20.08.14;103;109;98;Geprueft
21.08.14;100;102;94;Geprueft
22.08.14;91;98;85;Geprueft
23.08.14;84;90;77;Geprueft
24.08.14;77;81;73;Geprueft
25.08.14;77;79;74;Geprueft
26.08.14;91;99;77;Geprueft
27.08.14;97;105;87;Geprueft
28.08.14;99;102;95;Geprueft
29.08.14;88;95;81;Geprueft
30.08.14;89;93;81;Geprueft
31.08.14;85;90;79;Geprueft
01.09.14;130;152;89;Geprueft
02.09.14;146;156;137;Geprueft
03.09.14;127;137;112;Geprueft
04.09.14;113;116;110;Geprueft
05.09.14;115;118;113;Geprueft
06.09.14;113;115;111;Geprueft
07.09.14;104;112;93;Geprueft
08.09.14;100;107;93;Geprueft
09.09.14;96;106;85;Geprueft
10.09.14;100;107;96;Geprueft
11.09.14;95;99;84;Geprueft
12.09.14;102;110;97;Geprueft
13.09.14;109;114;102;Geprueft
14.09.14;109;121;98;Geprueft
15.09.14;102;111;92;Geprueft
16.09.14;100;107;94;Geprueft
17.09.14;92;98;88;Geprueft
18.09.14;84;89;81;Geprueft
19.09.14;86;100;75;Geprueft
20.09.14;84;98;77;Geprueft
21.09.14;71;77;67;Geprueft
22.09.14;90;105;68;Geprueft
23.09.14;94;102;90;Geprueft
24.09.14;89;92;84;Geprueft
25.09.14;92;100;86;Geprueft
26.09.14;96;101;82;Geprueft
27.09.14;75;82;69;Geprueft
28.09.14;68;72;61;Geprueft
29.09.14;67;76;63;Geprueft
30.09.14;75;84;71;Geprueft
01.10.14;87;102;74;Geprueft
02.10.14;99;102;94;Geprueft
03.10.14;83;94;76;Geprueft
04.10.14;71;77;66;Geprueft
05.10.14;67;71;65;Geprueft
06.10.14;68;73;64;Geprueft
07.10.14;69;71;67;Geprueft
08.10.14;70;73;67;Geprueft
09.10.14;68;72;63;Geprueft
10.10.14;71;74;65;Geprueft
11.10.14;72;76;63;Geprueft
12.10.14;58;64;53;Geprueft
13.10.14;54;56;52;Geprueft
14.10.14;58;61;56;Geprueft
15.10.14;59;62;56;Geprueft
16.10.14;58;61;55;Geprueft
17.10.14;57;60;55;Geprueft
18.10.14;56;60;51;Geprueft
19.10.14;50;51;49;Geprueft
20.10.14;51;57;49;Geprueft
21.10.14;72;79;57;Geprueft
22.10.14;87;93;78;Geprueft
23.10.14;163;237;89;Geprueft
24.10.14;194;235;159;Geprueft
25.10.14;137;160;118;Geprueft
26.10.14;122;128;119;Geprueft
27.10.14;130;137;117;Geprueft
28.10.14;122;129;115;Geprueft
29.10.14;109;115;102;Geprueft
30.10.14;106;110;103;Geprueft
31.10.14;99;103;94;Geprueft
01.11.14;100;102;97;Geprueft
02.11.14;94;97;91;Geprueft
03.11.14;90;93;85;Geprueft
04.11.14;83;88;79;Geprueft
05.11.14;86;89;83;Geprueft
06.11.14;94;109;79;Geprueft
07.11.14;107;111;103;Geprueft
08.11.14;98;105;92;Geprueft
09.11.14;92;94;91;Geprueft
10.11.14;89;92;85;Geprueft
11.11.14;82;87;77;Geprueft
12.11.14;82;86;78;Geprueft
13.11.14;84;88;75;Geprueft
14.11.14;79;84;66;Geprueft
15.11.14;69;73;65;Geprueft
16.11.14;69;72;66;Geprueft
17.11.14;69;75;62;Geprueft
18.11.14;72;88;61;Geprueft
19.11.14;88;91;84;Geprueft
20.11.14;81;90;73;Geprueft
21.11.14;74;79;68;Geprueft
22.11.14;70;77;63;Geprueft
23.11.14;61;65;53;Geprueft
24.11.14;56;60;53;Geprueft
25.11.14;69;77;58;Geprueft
26.11.14;75;79;71;Geprueft
27.11.14;70;76;65;Geprueft
28.11.14;69;74;64;Geprueft
29.11.14;69;74;65;Geprueft
30.11.14;65;69;61;Geprueft
01.12.14;63;69;59;Geprueft
02.12.14;63;69;59;Geprueft
03.12.14;62;70;58;Geprueft
04.12.14;59;65;53;Geprueft
05.12.14;55;58;51;Geprueft
06.12.14;49;53;47;Geprueft
07.12.14;49;53;47;Geprueft
08.12.14;50;54;47;Geprueft
09.12.14;55;58;49;Geprueft
10.12.14;58;60;56;Geprueft
11.12.14;60;64;56;Geprueft
12.12.14;59;64;52;Geprueft
13.12.14;47;52;45;Geprueft
14.12.14;46;47;45;Geprueft
15.12.14;45;49;44;Geprueft
16.12.14;48;51;46;Geprueft
17.12.14;55;60;48;Geprueft
18.12.14;64;75;58;Geprueft
19.12.14;79;91;63;Geprueft
20.12.14;71;77;65;Geprueft
21.12.14;66;74;60;Geprueft
22.12.14;59;63;57;Geprueft
23.12.14;56;60;52;Geprueft
24.12.14;54;56;51;Geprueft
25.12.14;51;55;50;Geprueft
26.12.14;54;57;51;Geprueft
27.12.14;51;53;50;Geprueft
28.12.14;56;58;51;Geprueft
29.12.14;63;68;58;Geprueft
30.12.14;61;64;57;Geprueft
31.12.14;52;57;49;Geprueft
01.01.15;47;49;46;Geprueft
02.01.15;47;50;46;Geprueft
03.01.15;55;69;48;Geprueft
04.01.15;110;134;69;Geprueft
05.01.15;100;112;90;Geprueft
06.01.15;84;91;78;Geprueft
07.01.15;77;80;67;Geprueft
08.01.15;81;86;75;Geprueft
09.01.15;86;90;83;Geprueft
10.01.15;109;129;85;Geprueft
11.01.15;134;150;124;Geprueft
12.01.15;137;147;127;Geprueft
13.01.15;114;127;104;Geprueft
14.01.15;95;104;83;Geprueft
15.01.15;90;93;87;Geprueft
16.01.15;80;90;70;Geprueft
17.01.15;76;81;73;Geprueft
18.01.15;77;81;73;Geprueft
19.01.15;78;87;73;Geprueft
20.01.15;76;82;70;Geprueft
21.01.15;74;78;66;Geprueft
22.01.15;73;77;66;Geprueft
23.01.15;75;79;69;Geprueft
24.01.15;71;77;65;Geprueft
25.01.15;63;69;59;Geprueft
26.01.15;59;64;51;Geprueft
27.01.15;58;61;51;Geprueft
28.01.15;54;58;51;Geprueft
29.01.15;63;72;54;Geprueft
30.01.15;67;70;62;Geprueft
31.01.15;59;69;51;Geprueft
01.02.15;49;53;46;Geprueft
02.02.15;46;49;43;Geprueft
03.02.15;53;56;49;Geprueft
04.02.15;58;62;54;Geprueft
05.02.15;60;65;56;Geprueft
06.02.15;55;58;51;Geprueft
07.02.15;57;60;53;Geprueft
08.02.15;52;55;46;Geprueft
09.02.15;49;52;47;Geprueft
10.02.15;54;56;51;Geprueft
11.02.15;53;55;51;Geprueft
12.02.15;55;58;51;Geprueft
13.02.15;52;56;49;Geprueft
14.02.15;50;60;42;Geprueft
15.02.15;44;47;43;Geprueft
16.02.15;44;46;44;Geprueft
17.02.15;48;55;44;Geprueft
18.02.15;53;57;49;Geprueft
19.02.15;51;55;48;Geprueft
20.02.15;50;53;48;Geprueft
21.02.15;46;50;42;Geprueft
22.02.15;44;46;42;Geprueft
23.02.15;44;47;41;Geprueft
24.02.15;48;51;45;Geprueft
25.02.15;47;50;45;Geprueft
26.02.15;46;50;44;Geprueft
27.02.15;46;48;44;Geprueft
28.02.15;49;51;46;Geprueft
01.03.15;45;48;44;Geprueft
02.03.15;61;89;45;Geprueft
03.03.15;90;95;83;Geprueft
04.03.15;79;85;74;Geprueft
05.03.15;75;79;70;Geprueft
06.03.15;66;73;62;Geprueft
07.03.15;60;65;55;Geprueft
08.03.15;54;57;47;Geprueft
09.03.15;53;56;49;Geprueft
10.03.15;59;64;54;Geprueft
11.03.15;68;79;62;Geprueft
12.03.15;73;79;66;Geprueft
13.03.15;65;69;61;Geprueft
14.03.15;65;69;61;Geprueft
15.03.15;61;66;55;Geprueft
16.03.15;58;63;53;Geprueft
17.03.15;63;68;57;Geprueft
18.03.15;67;77;60;Geprueft
19.03.15;73;78;70;Geprueft
20.03.15;74;77;71;Geprueft
21.03.15;76;80;73;Geprueft
22.03.15;82;87;75;Geprueft
23.03.15;71;79;65;Geprueft
24.03.15;68;71;64;Geprueft
25.03.15;72;83;63;Geprueft
26.03.15;76;81;72;Geprueft
27.03.15;75;80;71;Geprueft
28.03.15;78;81;73;Geprueft
29.03.15;71;75;66;Geprueft
30.03.15;78;95;72;Geprueft
31.03.15;94;100;79;Geprueft
01.04.15;101;109;92;Geprueft
02.04.15;98;101;95;Geprueft
03.04.15;99;102;95;Geprueft
04.04.15;93;95;90;Geprueft
05.04.15;94;97;90;Geprueft
06.04.15;85;90;76;Geprueft
07.04.15;77;82;74;Geprueft
08.04.15;78;82;75;Geprueft
09.04.15;76;80;68;Geprueft
10.04.15;79;85;75;Geprueft
11.04.15;86;89;84;Geprueft
12.04.15;90;93;85;Geprueft
13.04.15;85;88;82;Geprueft
14.04.15;87;89;85;Geprueft
15.04.15;87;90;83;Geprueft
16.04.15;86;88;79;Geprueft
17.04.15;87;91;84;Geprueft
18.04.15;107;119;91;Geprueft
19.04.15;95;106;83;Geprueft
20.04.15;81;85;76;Geprueft
21.04.15;80;90;75;Geprueft
22.04.15;75;85;69;Geprueft
23.04.15;71;78;65;Geprueft
24.04.15;70;74;66;Geprueft
25.04.15;75;78;70;Geprueft
26.04.15;69;72;64;Geprueft
27.04.15;72;83;65;Geprueft
28.04.15;92;107;81;Geprueft
29.04.15;99;108;91;Geprueft
30.04.15;88;91;80;Geprueft
01.05.15;91;97;84;Geprueft
02.05.15;114;135;95;Geprueft
03.05.15;136;159;120;Geprueft
04.05.15;140;153;129;Geprueft
05.05.15;119;129;113;Geprueft
06.05.15;117;150;108;Geprueft
07.05.15;138;151;128;Geprueft
08.05.15;121;129;108;Geprueft
09.05.15;105;109;101;Geprueft
10.05.15;98;103;93;Geprueft
11.05.15;93;97;89;Geprueft
12.05.15;90;94;87;Geprueft
13.05.15;89;98;78;Geprueft
14.05.15;93;99;89;Geprueft
15.05.15;101;123;92;Geprueft
16.05.15;120;130;107;Geprueft
17.05.15;100;107;93;Geprueft
18.05.15;96;100;91;Geprueft
19.05.15;101;116;94;Geprueft
20.05.15;198;269;116;Geprueft
21.05.15;254;281;240;Geprueft
22.05.15;233;248;215;Geprueft
23.05.15;207;217;190;Geprueft
24.05.15;192;197;186;Geprueft
25.05.15;172;191;155;Geprueft
26.05.15;178;211;159;Geprueft
27.05.15;194;213;174;Geprueft
28.05.15;163;174;148;Geprueft
29.05.15;139;148;127;Geprueft
30.05.15;125;127;122;Geprueft
31.05.15;120;123;116;Geprueft
01.06.15;114;119;107;Geprueft
02.06.15;120;130;107;Geprueft
03.06.15;111;116;100;Geprueft
04.06.15;98;101;89;Geprueft
05.06.15;95;100;88;Geprueft
06.06.15;95;102;89;Geprueft
07.06.15;110;117;101;Geprueft
08.06.15;110;125;97;Geprueft
09.06.15;114;122;105;Geprueft
10.06.15;108;115;99;Geprueft
11.06.15;102;110;98;Geprueft
12.06.15;102;105;98;Geprueft
13.06.15;101;107;87;Geprueft
14.06.15;86;94;79;Geprueft
15.06.15;116;140;88;Geprueft
16.06.15;137;146;119;Geprueft
17.06.15;122;131;110;Geprueft
18.06.15;109;114;99;Geprueft
19.06.15;113;122;104;Geprueft
20.06.15;147;203;119;Geprueft
21.06.15;182;200;172;Geprueft
22.06.15;166;176;157;Geprueft
23.06.15;169;179;150;Geprueft
24.06.15;153;170;133;Geprueft
25.06.15;121;133;111;Geprueft
26.06.15;111;113;109;Geprueft
27.06.15;112;121;102;Geprueft
28.06.15;112;118;103;Geprueft
29.06.15;109;113;105;Geprueft
30.06.15;105;107;102;Geprueft
01.07.15;100;103;97;Geprueft
02.07.15;104;110;97;Geprueft
03.07.15;102;105;100;Geprueft
04.07.15;98;104;80;Geprueft
05.07.15;71;83;64;Geprueft
06.07.15;73;85;65;Geprueft
07.07.15;80;84;76;Geprueft
08.07.15;88;96;77;Geprueft
09.07.15;82;88;72;Geprueft
10.07.15;70;77;65;Geprueft
11.07.15;69;73;64;Geprueft
12.07.15;63;68;58;Geprueft
13.07.15;66;74;60;Geprueft
14.07.15;73;78;68;Geprueft
15.07.15;72;86;64;Geprueft
16.07.15;67;72;62;Geprueft
17.07.15;61;66;56;Geprueft
18.07.15;57;62;52;Geprueft
19.07.15;55;58;51;Geprueft
20.07.15;59;65;54;Geprueft
21.07.15;56;63;50;Geprueft
22.07.15;57;65;53;Geprueft
23.07.15;55;59;53;Geprueft
24.07.15;54;57;51;Geprueft
25.07.15;55;59;52;Geprueft
26.07.15;53;56;51;Geprueft
27.07.15;58;65;52;Geprueft
28.07.15;59;63;54;Geprueft
29.07.15;60;65;55;Geprueft
30.07.15;64;70;59;Geprueft
31.07.15;61;66;56;Geprueft
01.08.15;58;61;54;Geprueft
02.08.15;58;61;54;Geprueft
03.08.15;60;66;58;Geprueft
04.08.15;60;63;56;Geprueft
05.08.15;58;64;55;Geprueft
06.08.15;57;60;54;Geprueft
07.08.15;62;66;57;Geprueft
08.08.15;62;67;56;Geprueft
09.08.15;57;70;50;Geprueft
10.08.15;57;64;52;Geprueft
11.08.15;66;72;61;Geprueft
12.08.15;64;68;60;Geprueft
13.08.15;60;64;57;Geprueft
14.08.15;60;64;57;Geprueft
15.08.15;58;60;55;Geprueft
16.08.15;61;67;56;Geprueft
17.08.15;69;82;60;Geprueft
18.08.15;75;81;71;Geprueft
19.08.15;75;85;53;Geprueft
20.08.15;87;95;80;Geprueft
21.08.15;88;95;78;Geprueft
22.08.15;73;83;66;Geprueft
23.08.15;70;95;63;Geprueft
24.08.15;74;79;67;Geprueft
25.08.15;70;75;65;Geprueft
26.08.15;67;70;64;Geprueft
27.08.15;66;70;63;Geprueft
28.08.15;68;72;64;Geprueft
29.08.15;62;68;56;Geprueft
30.08.15;59;63;55;Geprueft
31.08.15;63;70;57;Geprueft
01.09.15;63;69;56;Geprueft
02.09.15;65;74;56;Geprueft
03.09.15;70;77;65;Geprueft
04.09.15;92;106;68;Geprueft
05.09.15;89;97;80;Geprueft
06.09.15;87;90;79;Geprueft
07.09.15;84;90;78;Geprueft
08.09.15;76;85;69;Geprueft
09.09.15;73;79;68;Geprueft
10.09.15;67;73;61;Geprueft
11.09.15;63;67;60;Geprueft
12.09.15;65;71;59;Geprueft
13.09.15;57;62;52;Geprueft
14.09.15;56;62;53;Geprueft
15.09.15;55;59;51;Geprueft
16.09.15;53;57;51;Geprueft
17.09.15;54;61;52;Geprueft
18.09.15;53;56;49;Geprueft
19.09.15;55;59;53;Geprueft
20.09.15;59;64;55;Geprueft
21.09.15;59;63;56;Geprueft
22.09.15;56;60;53;Geprueft
23.09.15;62;72;55;Geprueft
24.09.15;71;74;68;Geprueft
25.09.15;68;71;64;Geprueft
26.09.15;65;70;60;Geprueft
27.09.15;57;61;54;Geprueft
28.09.15;58;63;55;Geprueft
29.09.15;56;58;54;Geprueft
30.09.15;57;63;54;Geprueft
01.10.15;59;63;51;Geprueft
02.10.15;52;55;50;Geprueft
03.10.15;51;54;48;Geprueft
04.10.15;47;50;45;Geprueft
05.10.15;47;55;45;Geprueft
06.10.15;49;59;46;Geprueft
07.10.15;66;88;56;Geprueft
08.10.15;85;100;68;Geprueft
